caseId,caseName,majVotes,minVotes,justice,justiceName,vote
2013-013,RAY HALUCH GRAVEL CO. v. CENT. PENSION FUND OF INT'L UNION OF OPERATING ENG'RS,9,0,112,SAAlito,1
2013-013,RAY HALUCH GRAVEL CO. v. CENT. PENSION FUND OF INT'L UNION OF OPERATING ENG'RS,9,0,113,SSotomayor,1
2013-013,RAY HALUCH GRAVEL CO. v. CENT. PENSION FUND OF INT'L UNION OF OPERATING ENG'RS,9,0,114,EKagan,1
2013-014,"MEDTRONIC, INC. v. MIROWSKI FAMILY VENTURES, LLC",9,0,111,JGRoberts,1
2013-014,"MEDTRONIC, INC. v. MIROWSKI FAMILY VENTURES, LLC",9,0,105,AScalia,1
2013-014,"MEDTRONIC, INC. v. MIROWSKI FAMILY VENTURES, LLC",9,0,106,AMKennedy,1
2013-014,"MEDTRONIC, INC. v. MIROWSKI FAMILY VENTURES, LLC",9,0,108,CThomas,1
2013-014,"MEDTRONIC, INC. v. MIROWSKI FAMILY VENTURES, LLC",9,0,109,RBGinsburg,1
2013-014,"MEDTRONIC, INC. v. MIROWSKI FAMILY VENTURES, LLC",9,0,110,SGBreyer,1
2013-014,"MEDTRONIC, INC. v. MIROWSKI FAMILY VENTURES, LLC",9,0,112,SAAlito,1
2013-014,"MEDTRONIC, INC. v. MIROWSKI FAMILY VENTURES, LLC",9,0,113,SSotomayor,1
2013-014,"MEDTRONIC, INC. v. MIROWSKI FAMILY VENTURES, LLC",9,0,114,EKagan,1
2013-015,BURRAGE v. UNITED STATES,9,0,111,JGRoberts,1
2013-015,BURRAGE v. UNITED STATES,9,0,105,AScalia,1
2013-015,BURRAGE v. UNITED STATES,9,0,106,AMKennedy,1
2013-015,BURRAGE v. UNITED STATES,9,0,108,CThomas,1
2013-015,BURRAGE v. UNITED STATES,9,0,109,RBGinsburg,4
2013-015,BURRAGE v. UNITED STATES,9,0,110,SGBreyer,1
2013-015,BURRAGE v. UNITED STATES,9,0,112,SAAlito,1
2013-015,BURRAGE v. UNITED STATES,9,0,113,SSotomayor,4
2013-015,BURRAGE v. UNITED STATES,9,0,114,EKagan,1
2013-016,SANDIFER v. UNITED STATES STEEL CORP.,9,0,111,JGRoberts,1
2013-016,SANDIFER v. UNITED STATES STEEL CORP.,9,0,105,AScalia,1
2013-016,SANDIFER v. UNITED STATES STEEL CORP.,9,0,106,AMKennedy,1
2013-016,SANDIFER v. UNITED STATES STEEL CORP.,9,0,108,CThomas,1
2013-016,SANDIFER v. UNITED STATES STEEL CORP.,9,0,109,RBGinsburg,1
2013-016,SANDIFER v. UNITED STATES STEEL CORP.,9,0,110,SGBreyer,1
2013-016,SANDIFER v. UNITED STATES STEEL CORP.,9,0,112,SAAlito,1
2013-016,SANDIFER v. UNITED STATES STEEL CORP.,9,0,113,SSotomayor,1
2013-016,SANDIFER v. UNITED STATES STEEL CORP.,9,0,114,EKagan,1
2013-017,AIR WISCONSIN AIRLINES CORP. v. HOEPER,6,3,111,JGRoberts,1
2013-017,AIR WISCONSIN AIRLINES CORP. v. HOEPER,6,3,105,AScalia,2
2013-017,AIR WISCONSIN AIRLINES CORP. v. HOEPER,6,3,106,AMKennedy,1
2013-017,AIR WISCONSIN AIRLINES CORP. v. HOEPER,6,3,108,CThomas,2
2013-017,AIR WISCONSIN AIRLINES CORP. v. HOEPER,6,3,109,RBGinsburg,1
2013-017,AIR WISCONSIN AIRLINES CORP. v. HOEPER,6,3,110,SGBreyer,1
2013-017,AIR WISCONSIN AIRLINES CORP. v. HOEPER,6,3,112,SAAlito,1
2013-017,AIR WISCONSIN AIRLINES CORP. v. HOEPER,6,3,113,SSotomayor,1
2013-017,AIR WISCONSIN AIRLINES CORP. v. HOEPER,6,3,114,EKagan,2
2013-018,HINTON v. ALABAMA,9,0,111,JGRoberts,1
2013-018,HINTON v. ALABAMA,9,0,105,AScalia,1
2013-018,HINTON v. ALABAMA,9,0,106,AMKennedy,1
2013-018,HINTON v. ALABAMA,9,0,108,CThomas,1
2013-018,HINTON v. ALABAMA,9,0,109,RBGinsburg,1
2013-018,HINTON v. ALABAMA,9,0,110,SGBreyer,1
2013-018,HINTON v. ALABAMA,9,0,112,SAAlito,1
2013-018,HINTON v. ALABAMA,9,0,113,SSotomayor,1
2013-018,HINTON v. ALABAMA,9,0,114,EKagan,1
2013-019,KALEY v. UNITED STATES,6,3,111,JGRoberts,2
2013-019,KALEY v. UNITED STATES,6,3,105,AScalia,1
2013-019,KALEY v. UNITED STATES,6,3,106,AMKennedy,1
2013-019,KALEY v. UNITED STATES,6,3,108,CThomas,1
2013-019,KALEY v. UNITED STATES,6,3,109,RBGinsburg,1
2013-019,KALEY v. UNITED STATES,6,3,110,SGBreyer,2
2013-019,KALEY v. UNITED STATES,6,3,112,SAAlito,1
2013-019,KALEY v. UNITED STATES,6,3,113,SSotomayor,2
2013-019,KALEY v. UNITED STATES,6,3,114,EKagan,1
2013-020,FERNANDEZ v. CALIFORNIA,6,3,111,JGRoberts,1
2013-020,FERNANDEZ v. CALIFORNIA,6,3,105,AScalia,3
2013-020,FERNANDEZ v. CALIFORNIA,6,3,106,AMKennedy,1
2013-020,FERNANDEZ v. CALIFORNIA,6,3,108,CThomas,3
2013-020,FERNANDEZ v. CALIFORNIA,6,3,109,RBGinsburg,2
2013-020,FERNANDEZ v. CALIFORNIA,6,3,110,SGBreyer,1
2013-020,FERNANDEZ v. CALIFORNIA,6,3,112,SAAlito,1
2013-020,FERNANDEZ v. CALIFORNIA,6,3,113,SSotomayor,2
2013-020,FERNANDEZ v. CALIFORNIA,6,3,114,EKagan,2
2013-021,WALDEN v. FIORE,9,0,111,JGRoberts,1
2013-021,WALDEN v. FIORE,9,0,105,AScalia,1
2013-021,WALDEN v. FIORE,9,0,106,AMKennedy,1
2013-021,WALDEN v. FIORE,9,0,108,CThomas,1
2013-021,WALDEN v. FIORE,9,0,109,RBGinsburg,1
2013-021,WALDEN v. FIORE,9,0,110,SGBreyer,1
2013-021,WALDEN v. FIORE,9,0,112,SAAlito,1
2013-021,WALDEN v. FIORE,9,0,113,SSotomayor,1
2013-021,WALDEN v. FIORE,9,0,114,EKagan,1
2013-022,CHADBOURNE & PARKE LLP v. TROICE,7,2,111,JGRoberts,1
2013-022,CHADBOURNE & PARKE LLP v. TROICE,7,2,105,AScalia,1
2013-022,CHADBOURNE & PARKE LLP v. TROICE,7,2,106,AMKennedy,2
2013-022,CHADBOURNE & PARKE LLP v. TROICE,7,2,108,CThomas,3
2013-022,CHADBOURNE & PARKE LLP v. TROICE,7,2,109,RBGinsburg,1
2013-022,CHADBOURNE & PARKE LLP v. TROICE,7,2,110,SGBreyer,1
2013-022,CHADBOURNE & PARKE LLP v. TROICE,7,2,112,SAAlito,2
2013-022,CHADBOURNE & PARKE LLP v. TROICE,7,2,113,SSotomayor,1
2013-022,CHADBOURNE & PARKE LLP v. TROICE,7,2,114,EKagan,1
2013-023,UNITED STATES v. APEL,9,0,111,JGRoberts,1
2013-023,UNITED STATES v. APEL,9,0,105,AScalia,1
2013-023,UNITED STATES v. APEL,9,0,106,AMKennedy,1
2013-023,UNITED STATES v. APEL,9,0,108,CThomas,1
2013-023,UNITED STATES v. APEL,9,0,109,RBGinsburg,3
2013-023,UNITED STATES v. APEL,9,0,110,SGBreyer,1
2013-023,UNITED STATES v. APEL,9,0,112,SAAlito,3
2013-023,UNITED STATES v. APEL,9,0,113,SSotomayor,3
2013-023,UNITED STATES v. APEL,9,0,114,EKagan,1
2013-024,LAWSON v. FMR LLC,6,3,111,JGRoberts,1
2013-024,LAWSON v. FMR LLC,6,3,105,AScalia,4
2013-024,LAWSON v. FMR LLC,6,3,106,AMKennedy,2
2013-024,LAWSON v. FMR LLC,6,3,108,CThomas,4
2013-024,LAWSON v. FMR LLC,6,3,109,RBGinsburg,1
2013-024,LAWSON v. FMR LLC,6,3,110,SGBreyer,1
2013-024,LAWSON v. FMR LLC,6,3,112,SAAlito,2
2013-024,LAWSON v. FMR LLC,6,3,113,SSotomayor,2
2013-024,LAWSON v. FMR LLC,6,3,114,EKagan,1
2013-025,LAW v. SIEGEL,9,0,111,JGRoberts,1
2013-025,LAW v. SIEGEL,9,0,105,AScalia,1
2013-025,LAW v. SIEGEL,9,0,106,AMKennedy,1
2013-025,LAW v. SIEGEL,9,0,108,CThomas,1
2013-025,LAW v. SIEGEL,9,0,109,RBGinsburg,1
2013-025,LAW v. SIEGEL,9,0,110,SGBreyer,1
2013-025,LAW v. SIEGEL,9,0,112,SAAlito,1
2013-025,LAW v. SIEGEL,9,0,113,SSotomayor,1
2013-025,LAW v. SIEGEL,9,0,114,EKagan,1
2013-026,LOZANO v. MONTOYA ALVAREZ,9,0,111,JGRoberts,1
2013-026,LOZANO v. MONTOYA ALVAREZ,9,0,105,AScalia,1
2013-026,LOZANO v. MONTOYA ALVAREZ,9,0,106,AMKennedy,1
2013-026,LOZANO v. MONTOYA ALVAREZ,9,0,108,CThomas,1
2013-026,LOZANO v. MONTOYA ALVAREZ,9,0,109,RBGinsburg,1
2013-026,LOZANO v. MONTOYA ALVAREZ,9,0,110,SGBreyer,3
2013-026,LOZANO v. MONTOYA ALVAREZ,9,0,112,SAAlito,3
2013-026,LOZANO v. MONTOYA ALVAREZ,9,0,113,SSotomayor,3
2013-026,LOZANO v. MONTOYA ALVAREZ,9,0,114,EKagan,1
2013-027,BG GROUP PLC v. REPUBLIC OF ARGENTINA,7,2,111,JGRoberts,2
2013-027,BG GROUP PLC v. REPUBLIC OF ARGENTINA,7,2,105,AScalia,1
2013-027,BG GROUP PLC v. REPUBLIC OF ARGENTINA,7,2,106,AMKennedy,2
2013-027,BG GROUP PLC v. REPUBLIC OF ARGENTINA,7,2,108,CThomas,1
2013-027,BG GROUP PLC v. REPUBLIC OF ARGENTINA,7,2,109,RBGinsburg,1
2013-027,BG GROUP PLC v. REPUBLIC OF ARGENTINA,7,2,110,SGBreyer,1
2013-027,BG GROUP PLC v. REPUBLIC OF ARGENTINA,7,2,112,SAAlito,1
2013-027,BG GROUP PLC v. REPUBLIC OF ARGENTINA,7,2,113,SSotomayor,3
2013-027,BG GROUP PLC v. REPUBLIC OF ARGENTINA,7,2,114,EKagan,1
2013-028,ROSEMOND v. UNITED STATES,7,2,111,JGRoberts,1
2013-028,ROSEMOND v. UNITED STATES,7,2,105,AScalia,1
2013-028,ROSEMOND v. UNITED STATES,7,2,106,AMKennedy,1
2013-028,ROSEMOND v. UNITED STATES,7,2,108,CThomas,2
2013-028,ROSEMOND v. UNITED STATES,7,2,109,RBGinsburg,1
2013-028,ROSEMOND v. UNITED STATES,7,2,110,SGBreyer,1
2013-028,ROSEMOND v. UNITED STATES,7,2,112,SAAlito,2
2013-028,ROSEMOND v. UNITED STATES,7,2,113,SSotomayor,1
2013-028,ROSEMOND v. UNITED STATES,7,2,114,EKagan,1
2013-029,BRANDT TRUST v. UNITED STATES,8,1,111,JGRoberts,1
2013-029,BRANDT TRUST v. UNITED STATES,8,1,105,AScalia,1
2013-029,BRANDT TRUST v. UNITED STATES,8,1,106,AMKennedy,1
2013-029,BRANDT TRUST v. UNITED STATES,8,1,108,CThomas,1
2013-029,BRANDT TRUST v. UNITED STATES,8,1,109,RBGinsburg,1
2013-029,BRANDT TRUST v. UNITED STATES,8,1,110,SGBreyer,1
2013-029,BRANDT TRUST v. UNITED STATES,8,1,112,SAAlito,1
2013-029,BRANDT TRUST v. UNITED STATES,8,1,113,SSotomayor,2
2013-029,BRANDT TRUST v. UNITED STATES,8,1,114,EKagan,1
2013-030,"LEXMARK INT'L, INC. v. STATIC CONTROL COMPONENTS, INC.,",9,0,111,JGRoberts,1
2013-030,"LEXMARK INT'L, INC. v. STATIC CONTROL COMPONENTS, INC.,",9,0,105,AScalia,1
2013-030,"LEXMARK INT'L, INC. v. STATIC CONTROL COMPONENTS, INC.,",9,0,106,AMKennedy,1
2013-030,"LEXMARK INT'L, INC. v. STATIC CONTROL COMPONENTS, INC.,",9,0,108,CThomas,1
2013-030,"LEXMARK INT'L, INC. v. STATIC CONTROL COMPONENTS, INC.,",9,0,109,RBGinsburg,1
2013-030,"LEXMARK INT'L, INC. v. STATIC CONTROL COMPONENTS, INC.,",9,0,110,SGBreyer,1
2013-030,"LEXMARK INT'L, INC. v. STATIC CONTROL COMPONENTS, INC.,",9,0,112,SAAlito,1
2013-030,"LEXMARK INT'L, INC. v. STATIC CONTROL COMPONENTS, INC.,",9,0,113,SSotomayor,1
2013-030,"LEXMARK INT'L, INC. v. STATIC CONTROL COMPONENTS, INC.,",9,0,114,EKagan,1
2013-031,"UNITED STATES v. QUALITY STORES, INC., et al.",8,0,111,JGRoberts,1
2013-031,"UNITED STATES v. QUALITY STORES, INC., et al.",8,0,105,AScalia,1
2013-031,"UNITED STATES v. QUALITY STORES, INC., et al.",8,0,106,AMKennedy,1
2013-031,"UNITED STATES v. QUALITY STORES, INC., et al.",8,0,108,CThomas,1
2013-031,"UNITED STATES v. QUALITY STORES, INC., et al.",8,0,109,RBGinsburg,1
2013-031,"UNITED STATES v. QUALITY STORES, INC., et al.",8,0,110,SGBreyer,1
2013-031,"UNITED STATES v. QUALITY STORES, INC., et al.",8,0,112,SAAlito,1
2013-031,"UNITED STATES v. QUALITY STORES, INC., et al.",8,0,113,SSotomayor,1
2013-031,"UNITED STATES v. QUALITY STORES, INC., et al.",8,0,114,EKagan,
2013-032,UNITED STATES v. CASTLEMAN,9,0,111,JGRoberts,1
2013-032,UNITED STATES v. CASTLEMAN,9,0,105,AScalia,4
2013-032,UNITED STATES v. CASTLEMAN,9,0,106,AMKennedy,1
2013-032,UNITED STATES v. CASTLEMAN,9,0,108,CThomas,4
2013-032,UNITED STATES v. CASTLEMAN,9,0,109,RBGinsburg,1
2013-032,UNITED STATES v. CASTLEMAN,9,0,110,SGBreyer,1
2013-032,UNITED STATES v. CASTLEMAN,9,0,112,SAAlito,4
2013-032,UNITED STATES v. CASTLEMAN,9,0,113,SSotomayor,1
2013-032,UNITED STATES v. CASTLEMAN,9,0,114,EKagan,1
2013-033,MCCUTCHEON v. FEC,5,4,111,JGRoberts,5
2013-033,MCCUTCHEON v. FEC,5,4,105,AScalia,1
2013-033,MCCUTCHEON v. FEC,5,4,106,AMKennedy,1
2013-033,MCCUTCHEON v. FEC,5,4,108,CThomas,4
2013-033,MCCUTCHEON v. FEC,5,4,109,RBGinsburg,2
2013-033,MCCUTCHEON v. FEC,5,4,110,SGBreyer,2
2013-033,MCCUTCHEON v. FEC,5,4,112,SAAlito,1
2013-033,MCCUTCHEON v. FEC,5,4,113,SSotomayor,2
2013-033,MCCUTCHEON v. FEC,5,4,114,EKagan,2
2013-034,"NORTHWEST, INC. v. GINSBERG",9,0,111,JGRoberts,1
2013-034,"NORTHWEST, INC. v. GINSBERG",9,0,105,AScalia,1
2013-034,"NORTHWEST, INC. v. GINSBERG",9,0,106,AMKennedy,1
2013-034,"NORTHWEST, INC. v. GINSBERG",9,0,108,CThomas,1
2013-034,"NORTHWEST, INC. v. GINSBERG",9,0,109,RBGinsburg,1
2013-034,"NORTHWEST, INC. v. GINSBERG",9,0,110,SGBreyer,1
2013-034,"NORTHWEST, INC. v. GINSBERG",9,0,112,SAAlito,1
2013-034,"NORTHWEST, INC. v. GINSBERG",9,0,113,SSotomayor,1
2013-034,"NORTHWEST, INC. v. GINSBERG",9,0,114,EKagan,1
2013-035,SCHUETTE v. COALITION TO DEFEND AFFIRMATIVE ACTION,6,2,111,JGRoberts,3
2013-035,SCHUETTE v. COALITION TO DEFEND AFFIRMATIVE ACTION,6,2,105,AScalia,4
2013-035,SCHUETTE v. COALITION TO DEFEND AFFIRMATIVE ACTION,6,2,106,AMKennedy,5
2013-035,SCHUETTE v. COALITION TO DEFEND AFFIRMATIVE ACTION,6,2,108,CThomas,4
2013-035,SCHUETTE v. COALITION TO DEFEND AFFIRMATIVE ACTION,6,2,109,RBGinsburg,2
2013-035,SCHUETTE v. COALITION TO DEFEND AFFIRMATIVE ACTION,6,2,110,SGBreyer,4
2013-035,SCHUETTE v. COALITION TO DEFEND AFFIRMATIVE ACTION,6,2,112,SAAlito,1
2013-035,SCHUETTE v. COALITION TO DEFEND AFFIRMATIVE ACTION,6,2,113,SSotomayor,2
2013-035,SCHUETTE v. COALITION TO DEFEND AFFIRMATIVE ACTION,6,2,114,EKagan,
2013-036,PRADO NAVARETTE v. CALIFORNIA,5,4,111,JGRoberts,1
2013-036,PRADO NAVARETTE v. CALIFORNIA,5,4,105,AScalia,2
2013-036,PRADO NAVARETTE v. CALIFORNIA,5,4,106,AMKennedy,1
2013-036,PRADO NAVARETTE v. CALIFORNIA,5,4,108,CThomas,1
2013-036,PRADO NAVARETTE v. CALIFORNIA,5,4,109,RBGinsburg,2
2013-036,PRADO NAVARETTE v. CALIFORNIA,5,4,110,SGBreyer,1
2013-036,PRADO NAVARETTE v. CALIFORNIA,5,4,112,SAAlito,1
2013-036,PRADO NAVARETTE v. CALIFORNIA,5,4,113,SSotomayor,2
2013-036,PRADO NAVARETTE v. CALIFORNIA,5,4,114,EKagan,2
2013-037,WHITE v. WOODALL,6,3,111,JGRoberts,1
2013-037,WHITE v. WOODALL,6,3,105,AScalia,1
2013-037,WHITE v. WOODALL,6,3,106,AMKennedy,1
2013-037,WHITE v. WOODALL,6,3,108,CThomas,1
2013-037,WHITE v. WOODALL,6,3,109,RBGinsburg,2
2013-037,WHITE v. WOODALL,6,3,110,SGBreyer,2
2013-037,WHITE v. WOODALL,6,3,112,SAAlito,1
2013-037,WHITE v. WOODALL,6,3,113,SSotomayor,2
2013-037,WHITE v. WOODALL,6,3,114,EKagan,1
2013-038,PAROLINE v. UNITED STATES,5,4,111,JGRoberts,2
2013-038,PAROLINE v. UNITED STATES,5,4,105,AScalia,2
2013-038,PAROLINE v. UNITED STATES,5,4,106,AMKennedy,1
2013-038,PAROLINE v. UNITED STATES,5,4,108,CThomas,2
2013-038,PAROLINE v. UNITED STATES,5,4,109,RBGinsburg,1
2013-038,PAROLINE v. UNITED STATES,5,4,110,SGBreyer,1
2013-038,PAROLINE v. UNITED STATES,5,4,112,SAAlito,1
2013-038,PAROLINE v. UNITED STATES,5,4,113,SSotomayor,2
2013-038,PAROLINE v. UNITED STATES,5,4,114,EKagan,1
2013-039,EPA v. EME HOMER CITY GENERATION,6,2,111,JGRoberts,1
2013-039,EPA v. EME HOMER CITY GENERATION,6,2,105,AScalia,2
2013-039,EPA v. EME HOMER CITY GENERATION,6,2,106,AMKennedy,1
2013-039,EPA v. EME HOMER CITY GENERATION,6,2,108,CThomas,2
2013-039,EPA v. EME HOMER CITY GENERATION,6,2,109,RBGinsburg,1
2013-039,EPA v. EME HOMER CITY GENERATION,6,2,110,SGBreyer,1
2013-039,EPA v. EME HOMER CITY GENERATION,6,2,112,SAAlito,
2013-039,EPA v. EME HOMER CITY GENERATION,6,2,113,SSotomayor,1
2013-039,EPA v. EME HOMER CITY GENERATION,6,2,114,EKagan,1
2013-040,"OCTANE FITNESS, LLC v. ICON HEALTH & FITNESS, INC.",9,0,111,JGRoberts,1
2013-040,"OCTANE FITNESS, LLC v. ICON HEALTH & FITNESS, INC.",9,0,105,AScalia,1
2013-040,"OCTANE FITNESS, LLC v. ICON HEALTH & FITNESS, INC.",9,0,106,AMKennedy,1
2013-040,"OCTANE FITNESS, LLC v. ICON HEALTH & FITNESS, INC.",9,0,108,CThomas,1
2013-040,"OCTANE FITNESS, LLC v. ICON HEALTH & FITNESS, INC.",9,0,109,RBGinsburg,1
2013-040,"OCTANE FITNESS, LLC v. ICON HEALTH & FITNESS, INC.",9,0,110,SGBreyer,1
2013-040,"OCTANE FITNESS, LLC v. ICON HEALTH & FITNESS, INC.",9,0,112,SAAlito,1
2013-040,"OCTANE FITNESS, LLC v. ICON HEALTH & FITNESS, INC.",9,0,113,SSotomayor,1
2013-040,"OCTANE FITNESS, LLC v. ICON HEALTH & FITNESS, INC.",9,0,114,EKagan,1
2013-041,HIGHMARK INC. v. ALLCARE HEALTH MGMT. SYS.,9,0,111,JGRoberts,1
2013-041,HIGHMARK INC. v. ALLCARE HEALTH MGMT. SYS.,9,0,105,AScalia,1
2013-041,HIGHMARK INC. v. ALLCARE HEALTH MGMT. SYS.,9,0,106,AMKennedy,1
2013-041,HIGHMARK INC. v. ALLCARE HEALTH MGMT. SYS.,9,0,108,CThomas,1
2013-041,HIGHMARK INC. v. ALLCARE HEALTH MGMT. SYS.,9,0,109,RBGinsburg,1
2013-041,HIGHMARK INC. v. ALLCARE HEALTH MGMT. SYS.,9,0,110,SGBreyer,1
2013-041,HIGHMARK INC. v. ALLCARE HEALTH MGMT. SYS.,9,0,112,SAAlito,1
2013-041,HIGHMARK INC. v. ALLCARE HEALTH MGMT. SYS.,9,0,113,SSotomayor,1
2013-041,HIGHMARK INC. v. ALLCARE HEALTH MGMT. SYS.,9,0,114,EKagan,1
2013-042,TOWN OF GREECE v. GALLOWAY,5,4,111,JGRoberts,1
2013-042,TOWN OF GREECE v. GALLOWAY,5,4,105,AScalia,3
2013-042,TOWN OF GREECE v. GALLOWAY,5,4,106,AMKennedy,1
2013-042,TOWN OF GREECE v. GALLOWAY,5,4,108,CThomas,4
2013-042,TOWN OF GREECE v. GALLOWAY,5,4,109,RBGinsburg,2
2013-042,TOWN OF GREECE v. GALLOWAY,5,4,110,SGBreyer,2
2013-042,TOWN OF GREECE v. GALLOWAY,5,4,112,SAAlito,3
2013-042,TOWN OF GREECE v. GALLOWAY,5,4,113,SSotomayor,2
2013-042,TOWN OF GREECE v. GALLOWAY,5,4,114,EKagan,2
2013-043,ROBERS v. UNITED STATES,9,0,111,JGRoberts,1
2013-043,ROBERS v. UNITED STATES,9,0,105,AScalia,1
2013-043,ROBERS v. UNITED STATES,9,0,106,AMKennedy,1
2013-043,ROBERS v. UNITED STATES,9,0,108,CThomas,1
2013-043,ROBERS v. UNITED STATES,9,0,109,RBGinsburg,3
2013-043,ROBERS v. UNITED STATES,9,0,110,SGBreyer,1
2013-043,ROBERS v. UNITED STATES,9,0,112,SAAlito,1
2013-043,ROBERS v. UNITED STATES,9,0,113,SSotomayor,3
2013-043,ROBERS v. UNITED STATES,9,0,114,EKagan,1
2013-044,TOLAN v. COTTON,9,0,111,JGRoberts,1
2013-044,TOLAN v. COTTON,9,0,105,AScalia,4
2013-044,TOLAN v. COTTON,9,0,106,AMKennedy,1
2013-044,TOLAN v. COTTON,9,0,108,CThomas,1
2013-044,TOLAN v. COTTON,9,0,109,RBGinsburg,1
2013-044,TOLAN v. COTTON,9,0,110,SGBreyer,1
2013-044,TOLAN v. COTTON,9,0,112,SAAlito,4
2013-044,TOLAN v. COTTON,9,0,113,SSotomayor,1
2013-044,TOLAN v. COTTON,9,0,114,EKagan,1
2013-045,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",6,3,111,JGRoberts,2
2013-045,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",6,3,105,AScalia,1
2013-045,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",6,3,106,AMKennedy,2
2013-045,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",6,3,108,CThomas,1
2013-045,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",6,3,109,RBGinsburg,1
2013-045,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",6,3,110,SGBreyer,2
2013-045,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",6,3,112,SAAlito,1
2013-045,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",6,3,113,SSotomayor,1
2013-045,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",6,3,114,EKagan,1
2013-046,HALL v. FLORIDA,5,4,111,JGRoberts,2
2013-046,HALL v. FLORIDA,5,4,105,AScalia,2
2013-046,HALL v. FLORIDA,5,4,106,AMKennedy,1
2013-046,HALL v. FLORIDA,5,4,108,CThomas,2
2013-046,HALL v. FLORIDA,5,4,109,RBGinsburg,1
2013-046,HALL v. FLORIDA,5,4,110,SGBreyer,1
2013-046,HALL v. FLORIDA,5,4,112,SAAlito,2
2013-046,HALL v. FLORIDA,5,4,113,SSotomayor,1
2013-046,HALL v. FLORIDA,5,4,114,EKagan,1
2013-047,WOOD v. MOSS,9,0,111,JGRoberts,1
2013-047,WOOD v. MOSS,9,0,105,AScalia,1
2013-047,WOOD v. MOSS,9,0,106,AMKennedy,1
2013-047,WOOD v. MOSS,9,0,108,CThomas,1
2013-047,WOOD v. MOSS,9,0,109,RBGinsburg,1
2013-047,WOOD v. MOSS,9,0,110,SGBreyer,1
2013-047,WOOD v. MOSS,9,0,112,SAAlito,1
2013-047,WOOD v. MOSS,9,0,113,SSotomayor,1
2013-047,WOOD v. MOSS,9,0,114,EKagan,1
2013-048,MICHIGAN v. BAY MILLS INDIAN COMMUNITY,5,4,111,JGRoberts,1
2013-048,MICHIGAN v. BAY MILLS INDIAN COMMUNITY,5,4,105,AScalia,2
2013-048,MICHIGAN v. BAY MILLS INDIAN COMMUNITY,5,4,106,AMKennedy,1
2013-048,MICHIGAN v. BAY MILLS INDIAN COMMUNITY,5,4,108,CThomas,2
2013-048,MICHIGAN v. BAY MILLS INDIAN COMMUNITY,5,4,109,RBGinsburg,2
2013-048,MICHIGAN v. BAY MILLS INDIAN COMMUNITY,5,4,110,SGBreyer,1
2013-048,MICHIGAN v. BAY MILLS INDIAN COMMUNITY,5,4,112,SAAlito,2
2013-048,MICHIGAN v. BAY MILLS INDIAN COMMUNITY,5,4,113,SSotomayor,3
2013-048,MICHIGAN v. BAY MILLS INDIAN COMMUNITY,5,4,114,EKagan,1
2013-049,PLUMHOFF v. RICKARD,9,0,111,JGRoberts,1
2013-049,PLUMHOFF v. RICKARD,9,0,105,AScalia,1
2013-049,PLUMHOFF v. RICKARD,9,0,106,AMKennedy,1
2013-049,PLUMHOFF v. RICKARD,9,0,108,CThomas,1
2013-049,PLUMHOFF v. RICKARD,9,0,109,RBGinsburg,1
2013-049,PLUMHOFF v. RICKARD,9,0,110,SGBreyer,1
2013-049,PLUMHOFF v. RICKARD,9,0,112,SAAlito,1
2013-049,PLUMHOFF v. RICKARD,9,0,113,SSotomayor,1
2013-049,PLUMHOFF v. RICKARD,9,0,114,EKagan,1
2013-050,MARTINEZ v. ILLINOIS,9,0,111,JGRoberts,1
2013-050,MARTINEZ v. ILLINOIS,9,0,105,AScalia,1
2013-050,MARTINEZ v. ILLINOIS,9,0,106,AMKennedy,1
2013-050,MARTINEZ v. ILLINOIS,9,0,108,CThomas,1
2013-050,MARTINEZ v. ILLINOIS,9,0,109,RBGinsburg,1
2013-050,MARTINEZ v. ILLINOIS,9,0,110,SGBreyer,1
2013-050,MARTINEZ v. ILLINOIS,9,0,112,SAAlito,1
2013-050,MARTINEZ v. ILLINOIS,9,0,113,SSotomayor,1
2013-050,MARTINEZ v. ILLINOIS,9,0,114,EKagan,1
2013-051,"LIMELIGHT NETWORKS, INC. v. AKAMAI TECHNOLOGIES, INC.",9,0,111,JGRoberts,1
2013-051,"LIMELIGHT NETWORKS, INC. v. AKAMAI TECHNOLOGIES, INC.",9,0,105,AScalia,1
2013-051,"LIMELIGHT NETWORKS, INC. v. AKAMAI TECHNOLOGIES, INC.",9,0,106,AMKennedy,1
2013-051,"LIMELIGHT NETWORKS, INC. v. AKAMAI TECHNOLOGIES, INC.",9,0,108,CThomas,1
2013-051,"LIMELIGHT NETWORKS, INC. v. AKAMAI TECHNOLOGIES, INC.",9,0,109,RBGinsburg,1
2013-051,"LIMELIGHT NETWORKS, INC. v. AKAMAI TECHNOLOGIES, INC.",9,0,110,SGBreyer,1
2013-051,"LIMELIGHT NETWORKS, INC. v. AKAMAI TECHNOLOGIES, INC.",9,0,112,SAAlito,1
