caseID,term,chief,caseName,majVotes,minVotes,justiceID,direction,majority
2011-005,2011,Roberts,"RAFAEL ARRIAZA GONZALES v. RICK THALER, DIRECTOR, TEXAS DEPARTMENT OF CRIMINAL JUSTICE, CORRECTIONAL INSTITUTIONS DIVISION",8,1,112,1,2
2011-005,2011,Roberts,"RAFAEL ARRIAZA GONZALES v. RICK THALER, DIRECTOR, TEXAS DEPARTMENT OF CRIMINAL JUSTICE, CORRECTIONAL INSTITUTIONS DIVISION",8,1,113,1,2
2011-005,2011,Roberts,"RAFAEL ARRIAZA GONZALES v. RICK THALER, DIRECTOR, TEXAS DEPARTMENT OF CRIMINAL JUSTICE, CORRECTIONAL INSTITUTIONS DIVISION",8,1,114,1,2
2011-006,2011,Roberts,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,111,1,2
2011-006,2011,Roberts,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,105,1,2
2011-006,2011,Roberts,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,106,1,2
2011-006,2011,Roberts,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,108,1,2
2011-006,2011,Roberts,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,109,2,1
2011-006,2011,Roberts,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,110,1,2
2011-006,2011,Roberts,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,112,1,2
2011-006,2011,Roberts,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,113,1,2
2011-006,2011,Roberts,"MARGARET MINNECI, et al. v. RICHARD LEE POLLARD et al.",8,1,114,1,2
2011-007,2011,Roberts,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,111,1,2
2011-007,2011,Roberts,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,105,1,2
2011-007,2011,Roberts,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,106,1,2
2011-007,2011,Roberts,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,108,1,2
2011-007,2011,Roberts,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,109,2,1
2011-007,2011,Roberts,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,110,1,2
2011-007,2011,Roberts,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,112,1,2
2011-007,2011,Roberts,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,113,1,2
2011-007,2011,Roberts,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,8,1,114,1,2
2011-008,2011,Roberts,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,111,2,2
2011-008,2011,Roberts,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,105,2,2
2011-008,2011,Roberts,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,106,2,2
2011-008,2011,Roberts,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,108,1,1
2011-008,2011,Roberts,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,109,2,2
2011-008,2011,Roberts,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,110,2,2
2011-008,2011,Roberts,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,112,2,2
2011-008,2011,Roberts,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,113,2,2
2011-008,2011,Roberts,"JUAN SMITH v. BURL CAIN, WARDEN",8,1,114,2,2
2011-009,2011,Roberts,BARION PERRY v. NEW HAMPSHIRE,8,1,111,1,2
2011-009,2011,Roberts,BARION PERRY v. NEW HAMPSHIRE,8,1,105,1,2
2011-009,2011,Roberts,BARION PERRY v. NEW HAMPSHIRE,8,1,106,1,2
2011-009,2011,Roberts,BARION PERRY v. NEW HAMPSHIRE,8,1,108,1,2
2011-009,2011,Roberts,BARION PERRY v. NEW HAMPSHIRE,8,1,109,1,2
2011-009,2011,Roberts,BARION PERRY v. NEW HAMPSHIRE,8,1,110,1,2
2011-009,2011,Roberts,BARION PERRY v. NEW HAMPSHIRE,8,1,112,1,2
2011-009,2011,Roberts,BARION PERRY v. NEW HAMPSHIRE,8,1,113,2,1
2011-009,2011,Roberts,BARION PERRY v. NEW HAMPSHIRE,8,1,114,1,2
2011-010,2011,Roberts,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,111,2,2
2011-010,2011,Roberts,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,105,2,2
2011-010,2011,Roberts,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,106,2,2
2011-010,2011,Roberts,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,108,2,2
2011-010,2011,Roberts,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,109,2,2
2011-010,2011,Roberts,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,110,2,2
2011-010,2011,Roberts,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,112,2,2
2011-010,2011,Roberts,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,113,2,2
2011-010,2011,Roberts,"PACIFIC OPERATORS OFFSHORE, LLP, et al. v. LUISA L. VALLADOLID ET AL",9,0,114,2,2
2011-011,2011,Roberts,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,111,2,2
2011-011,2011,Roberts,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,105,2,2
2011-011,2011,Roberts,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,106,2,2
2011-011,2011,Roberts,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,108,2,2
2011-011,2011,Roberts,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,109,2,2
2011-011,2011,Roberts,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,110,2,2
2011-011,2011,Roberts,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,112,2,2
2011-011,2011,Roberts,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,113,2,2
2011-011,2011,Roberts,"HOSANNA-TABOR EVANGELICAL LUTHERAN CHURCH AND SCHOOL v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION, et al.",9,0,114,2,2
2011-012,2011,Roberts,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,111,1,2
2011-012,2011,Roberts,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,105,1,2
2011-012,2011,Roberts,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,106,1,2
2011-012,2011,Roberts,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,108,1,2
2011-012,2011,Roberts,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,109,1,2
2011-012,2011,Roberts,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,110,1,2
2011-012,2011,Roberts,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,112,1,2
2011-012,2011,Roberts,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,113,1,2
2011-012,2011,Roberts,"MARCUS HARDY, WARDEN v. IRVING L. CROSS",9,0,114,1,2
2011-013,2011,Roberts,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,111,2,2
2011-013,2011,Roberts,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,105,2,2
2011-013,2011,Roberts,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,106,2,2
2011-013,2011,Roberts,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,108,2,2
2011-013,2011,Roberts,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,109,2,2
2011-013,2011,Roberts,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,110,2,2
2011-013,2011,Roberts,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,112,2,2
2011-013,2011,Roberts,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,113,2,2
2011-013,2011,Roberts,"JOEL JUDULANG, PETITIONER v. ERIC H. HOLDER, JR., ATTORNEY GENERAL",9,0,114,2,2
2011-014,2011,Roberts,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,111,2,2
2011-014,2011,Roberts,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,105,2,2
2011-014,2011,Roberts,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,106,2,2
2011-014,2011,Roberts,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,108,2,2
2011-014,2011,Roberts,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,109,2,2
2011-014,2011,Roberts,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,110,2,2
2011-014,2011,Roberts,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,112,2,2
2011-014,2011,Roberts,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,113,2,2
2011-014,2011,Roberts,"MARCUS D. MIMS, PETITIONER v. ARROW FINANCIAL SERVICES, LLC",9,0,114,2,2
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,111,1,2
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,105,1,2
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,106,1,2
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,108,1,2
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,109,1,2
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,110,2,1
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,112,2,1
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,113,1,2
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,114,,
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,111,1,2
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,105,1,2
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,106,1,2
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,108,1,2
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,109,1,2
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,110,2,1
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,112,2,1
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,113,1,2
2011-015,2011,Roberts,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",6,2,114,,
2011-016,2011,Roberts,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,111,2,2
2011-016,2011,Roberts,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,105,1,1
2011-016,2011,Roberts,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,106,2,2
2011-016,2011,Roberts,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,108,1,1
2011-016,2011,Roberts,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,109,2,2
2011-016,2011,Roberts,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,110,2,2
2011-016,2011,Roberts,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,112,2,2
2011-016,2011,Roberts,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,113,2,2
2011-016,2011,Roberts,"CORY R. MAPLES, PETITIONER v. KIM T. THOMAS, COMMISSIONER, ALABAMA DEPARTMENT OF CORRECTIONS",7,2,114,2,2
2011-017,2011,Roberts,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,111,2,2
2011-017,2011,Roberts,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,105,1,1
2011-017,2011,Roberts,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,106,2,2
2011-017,2011,Roberts,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,108,2,2
2011-017,2011,Roberts,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,109,1,1
2011-017,2011,Roberts,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,110,2,2
2011-017,2011,Roberts,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,112,2,2
2011-017,2011,Roberts,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,113,2,2
2011-017,2011,Roberts,"BILLY JOE REYNOLDS, PETITIONER v. UNITED STATES",7,2,114,2,2
2011-018,2011,Roberts,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,111,2,2
2011-018,2011,Roberts,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,105,2,2
2011-018,2011,Roberts,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,106,2,2
2011-018,2011,Roberts,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,108,2,2
2011-018,2011,Roberts,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,109,2,2
2011-018,2011,Roberts,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,110,2,2
2011-018,2011,Roberts,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,112,2,2
2011-018,2011,Roberts,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,113,2,2
2011-018,2011,Roberts,"DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",9,0,114,2,2
2011-019,2011,Roberts,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,111,2,2
2011-019,2011,Roberts,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,105,2,2
2011-019,2011,Roberts,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,106,2,2
2011-019,2011,Roberts,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,108,2,2
2011-019,2011,Roberts,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,109,2,2
2011-019,2011,Roberts,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,110,2,2
2011-019,2011,Roberts,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,112,2,2
2011-019,2011,Roberts,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,113,2,2
2011-019,2011,Roberts,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",9,0,114,2,2
2011-020,2011,Roberts,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,111,2,2
2011-020,2011,Roberts,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,105,2,2
2011-020,2011,Roberts,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,106,2,2
2011-020,2011,Roberts,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,108,2,2
2011-020,2011,Roberts,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,109,2,2
2011-020,2011,Roberts,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,110,2,2
2011-020,2011,Roberts,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,112,2,2
2011-020,2011,Roberts,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,113,2,2
2011-020,2011,Roberts,"UNITED STATES, PETITIONER v. ANTOINE JONES",9,0,114,2,2
2011-021,2011,Roberts,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,111,1,2
2011-021,2011,Roberts,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,105,1,2
2011-021,2011,Roberts,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,106,1,2
2011-021,2011,Roberts,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,108,1,2
2011-021,2011,Roberts,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,109,1,2
2011-021,2011,Roberts,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,110,1,2
2011-021,2011,Roberts,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,112,1,2
2011-021,2011,Roberts,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,113,1,2
2011-021,2011,Roberts,"RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",9,0,114,1,2
2011-021,2011,Roberts,PERRY v. DAVIS,9,0,111,1,2
2011-021,2011,Roberts,PERRY v. DAVIS,9,0,105,1,2
2011-021,2011,Roberts,PERRY v. DAVIS,9,0,106,1,2
2011-021,2011,Roberts,PERRY v. DAVIS,9,0,108,1,2
2011-021,2011,Roberts,PERRY v. DAVIS,9,0,109,1,2
2011-021,2011,Roberts,PERRY v. DAVIS,9,0,110,1,2
2011-021,2011,Roberts,PERRY v. DAVIS,9,0,112,1,2
2011-021,2011,Roberts,PERRY v. DAVIS,9,0,113,1,2
2011-021,2011,Roberts,PERRY v. DAVIS,9,0,114,1,2
2011-021,2011,Roberts,PERRY v. PEREZ,9,0,111,1,2
2011-021,2011,Roberts,PERRY v. PEREZ,9,0,105,1,2
2011-021,2011,Roberts,PERRY v. PEREZ,9,0,106,1,2
2011-021,2011,Roberts,PERRY v. PEREZ,9,0,108,1,2
2011-021,2011,Roberts,PERRY v. PEREZ,9,0,109,1,2
2011-021,2011,Roberts,PERRY v. PEREZ,9,0,110,1,2
2011-021,2011,Roberts,PERRY v. PEREZ,9,0,112,1,2
2011-021,2011,Roberts,PERRY v. PEREZ,9,0,113,1,2
2011-021,2011,Roberts,PERRY v. PEREZ,9,0,114,1,2
2011-022,2011,Roberts,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,111,1,2
2011-022,2011,Roberts,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,105,1,2
2011-022,2011,Roberts,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,106,1,2
2011-022,2011,Roberts,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,108,1,2
2011-022,2011,Roberts,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,109,2,1
2011-022,2011,Roberts,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,110,2,1
2011-022,2011,Roberts,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,112,1,2
2011-022,2011,Roberts,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,113,1,2
2011-022,2011,Roberts,"AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",6,3,114,2,1
2011-023,2011,Roberts,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,111,1,2
2011-023,2011,Roberts,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,105,1,2
2011-023,2011,Roberts,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,106,1,2
2011-023,2011,Roberts,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,108,1,2
2011-023,2011,Roberts,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,109,2,1
2011-023,2011,Roberts,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,110,2,1
2011-023,2011,Roberts,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,112,1,2
2011-023,2011,Roberts,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,113,2,1
2011-023,2011,Roberts,"CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",6,3,114,1,2
2011-024,2011,Roberts,"JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",6,3,111,1,2
2011-024,2011,Roberts,"JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",6,3,105,1,2
2011-024,2011,Roberts,"JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",6,3,106,1,2
2011-024,2011,Roberts,"JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",6,3,108,1,2
2011-024,2011,Roberts,"JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",6,3,109,2,1
2011-024,2011,Roberts,"JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",6,3,110,2,1
2011-024,2011,Roberts,"JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",6,3,112,1,2
2011-024,2011,Roberts,"JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",6,3,113,1,2
2011-024,2011,Roberts,"JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",6,3,114,2,1
2011-025,2011,Roberts,"MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",9,0,111,1,2
2011-025,2011,Roberts,"MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",9,0,105,1,2
2011-025,2011,Roberts,"MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",9,0,106,1,2
2011-025,2011,Roberts,"MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",9,0,108,1,2
2011-025,2011,Roberts,"MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",9,0,109,1,2
2011-025,2011,Roberts,"MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",9,0,110,1,2
2011-025,2011,Roberts,"MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",9,0,112,1,2
2011-025,2011,Roberts,"MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",9,0,113,1,2
